id,calories,timestamp,date,totalintensity,averageintensity,steptotal
6962181067,153,2016-03-14 12:00:00,2016-03-14,36,0.6,941
6962181067,132,2016-03-14 13:00:00,2016-03-14,37,0.616667,751
6962181067,71,2016-03-14 14:00:00,2016-03-14,9,0.15,184
6962181067,157,2016-03-14 15:00:00,2016-03-14,48,0.8,2034
6962181067,117,2016-03-14 16:00:00,2016-03-14,31,0.516667,894
6962181067,242,2016-03-14 17:00:00,2016-03-14,92,1.533333,3949
6962181067,98,2016-03-14 18:00:00,2016-03-14,21,0.35,706
6962181067,69,2016-03-14 19:00:00,2016-03-14,7,0.116667,197
6962181067,72,2016-03-14 20:00:00,2016-03-14,8,0.133333,228
6962181067,59,2016-03-14 21:00:00,2016-03-14,2,0.033333,29
6962181067,56,2016-03-14 22:00:00,2016-03-14,0,0.0,0
6962181067,57,2016-03-14 23:00:00,2016-03-14,1,0.016667,48
6962181067,54,2016-03-15 00:00:00,2016-03-15,0,0.0,0
6962181067,59,2016-03-15 01:00:00,2016-03-15,2,0.033333,44
6962181067,54,2016-03-15 02:00:00,2016-03-15,0,0.0,0
6962181067,54,2016-03-15 03:00:00,2016-03-15,0,0.0,0
6962181067,54,2016-03-15 04:00:00,2016-03-15,0,0.0,0
6962181067,58,2016-03-15 05:00:00,2016-03-15,2,0.033333,34
6962181067,55,2016-03-15 06:00:00,2016-03-15,0,0.0,0
6962181067,133,2016-03-15 07:00:00,2016-03-15,43,0.716667,870
6962181067,90,2016-03-15 08:00:00,2016-03-15,16,0.266667,412
6962181067,65,2016-03-15 09:00:00,2016-03-15,6,0.1,54
6962181067,72,2016-03-15 10:00:00,2016-03-15,7,0.116667,296
6962181067,77,2016-03-15 11:00:00,2016-03-15,12,0.2,235
6962181067,68,2016-03-15 12:00:00,2016-03-15,7,0.116667,72
6962181067,91,2016-03-15 13:00:00,2016-03-15,16,0.266667,381
6962181067,85,2016-03-15 14:00:00,2016-03-15,12,0.2,483
6962181067,178,2016-03-15 15:00:00,2016-03-15,57,0.95,2341
6962181067,164,2016-03-15 16:00:00,2016-03-15,57,0.95,1802
6962181067,91,2016-03-15 17:00:00,2016-03-15,19,0.316667,361
6962181067,76,2016-03-15 18:00:00,2016-03-15,12,0.2,207
6962181067,101,2016-03-15 19:00:00,2016-03-15,24,0.4,544
6962181067,113,2016-03-15 20:00:00,2016-03-15,34,0.566667,1029
6962181067,105,2016-03-15 21:00:00,2016-03-15,28,0.466667,948
6962181067,56,2016-03-15 22:00:00,2016-03-15,1,0.016667,7
6962181067,57,2016-03-15 23:00:00,2016-03-15,1,0.016667,36
6962181067,55,2016-03-16 00:00:00,2016-03-16,0,0.0,0
6962181067,54,2016-03-16 01:00:00,2016-03-16,0,0.0,0
6962181067,56,2016-03-16 02:00:00,2016-03-16,1,0.016667,4
6962181067,55,2016-03-16 03:00:00,2016-03-16,0,0.0,0
6962181067,54,2016-03-16 04:00:00,2016-03-16,0,0.0,0
6962181067,57,2016-03-16 05:00:00,2016-03-16,2,0.033333,13
6962181067,62,2016-03-16 06:00:00,2016-03-16,4,0.066667,91
6962181067,132,2016-03-16 07:00:00,2016-03-16,43,0.716667,900
6962181067,89,2016-03-16 08:00:00,2016-03-16,16,0.266667,463
6962181067,68,2016-03-16 09:00:00,2016-03-16,8,0.133333,59
6962181067,60,2016-03-16 10:00:00,2016-03-16,2,0.033333,12
6962181067,84,2016-03-16 11:00:00,2016-03-16,18,0.3,309
6962181067,94,2016-03-16 12:00:00,2016-03-16,16,0.266667,587
6962181067,143,2016-03-16 13:00:00,2016-03-16,30,0.5,1415
6962181067,144,2016-03-16 14:00:00,2016-03-16,39,0.65,831
6962181067,158,2016-03-16 15:00:00,2016-03-16,35,0.583333,1418
6962181067,209,2016-03-16 16:00:00,2016-03-16,66,1.1,2041
6962181067,170,2016-03-16 17:00:00,2016-03-16,44,0.733333,1408
6962181067,119,2016-03-16 18:00:00,2016-03-16,25,0.416667,928
6962181067,147,2016-03-16 19:00:00,2016-03-16,34,0.566667,1023
6962181067,146,2016-03-16 20:00:00,2016-03-16,33,0.55,1425
6962181067,115,2016-03-16 21:00:00,2016-03-16,23,0.383333,815
6962181067,145,2016-03-16 22:00:00,2016-03-16,48,0.8,1489
6962181067,107,2016-03-16 23:00:00,2016-03-16,18,0.3,1005
6962181067,57,2016-03-17 00:00:00,2016-03-17,2,0.033333,12
6962181067,55,2016-03-17 01:00:00,2016-03-17,0,0.0,0
6962181067,54,2016-03-17 02:00:00,2016-03-17,0,0.0,0
6962181067,54,2016-03-17 03:00:00,2016-03-17,0,0.0,0
6962181067,54,2016-03-17 04:00:00,2016-03-17,0,0.0,0
6962181067,55,2016-03-17 05:00:00,2016-03-17,0,0.0,0
6962181067,56,2016-03-17 06:00:00,2016-03-17,1,0.016667,8
6962181067,85,2016-03-17 07:00:00,2016-03-17,15,0.25,385
6962181067,135,2016-03-17 08:00:00,2016-03-17,40,0.666667,790
6962181067,178,2016-03-17 09:00:00,2016-03-17,55,0.916667,2138
6962181067,133,2016-03-17 10:00:00,2016-03-17,36,0.6,1048
6962181067,159,2016-03-17 11:00:00,2016-03-17,38,0.633333,1846
6962181067,141,2016-03-17 12:00:00,2016-03-17,32,0.533333,1242
6962181067,105,2016-03-17 13:00:00,2016-03-17,21,0.35,752
6962181067,123,2016-03-17 14:00:00,2016-03-17,26,0.433333,1169
6962181067,188,2016-03-17 15:00:00,2016-03-17,43,0.716667,2449
6962181067,221,2016-03-17 16:00:00,2016-03-17,83,1.383333,3214
6962181067,122,2016-03-17 17:00:00,2016-03-17,33,0.55,1224
6962181067,158,2016-03-17 18:00:00,2016-03-17,45,0.75,2040
6962181067,232,2016-03-17 19:00:00,2016-03-17,75,1.25,3330
6962181067,153,2016-03-17 20:00:00,2016-03-17,52,0.866667,1909
6962181067,171,2016-03-17 21:00:00,2016-03-17,57,0.95,2510
6962181067,57,2016-03-17 22:00:00,2016-03-17,2,0.033333,19
6962181067,57,2016-03-17 23:00:00,2016-03-17,1,0.016667,15
6962181067,54,2016-03-18 00:00:00,2016-03-18,0,0.0,0
6962181067,54,2016-03-18 01:00:00,2016-03-18,0,0.0,0
6962181067,55,2016-03-18 02:00:00,2016-03-18,0,0.0,0
6962181067,55,2016-03-18 03:00:00,2016-03-18,0,0.0,0
6962181067,60,2016-03-18 04:00:00,2016-03-18,3,0.05,51
6962181067,55,2016-03-18 05:00:00,2016-03-18,0,0.0,0
6962181067,54,2016-03-18 06:00:00,2016-03-18,0,0.0,0
6962181067,65,2016-03-18 07:00:00,2016-03-18,6,0.1,96
6962181067,147,2016-03-18 08:00:00,2016-03-18,35,0.583333,1437
6962181067,181,2016-03-18 09:00:00,2016-03-18,64,1.066667,2057
6962181067,165,2016-03-18 10:00:00,2016-03-18,46,0.766667,1817
6962181067,144,2016-03-18 11:00:00,2016-03-18,33,0.55,1644
6962181067,136,2016-03-18 12:00:00,2016-03-18,39,0.65,1307
6962181067,157,2016-03-18 13:00:00,2016-03-18,37,0.616667,1671
6962181067,166,2016-03-18 14:00:00,2016-03-18,48,0.8,1308
6962181067,147,2016-03-18 15:00:00,2016-03-18,36,0.6,896
6962181067,155,2016-03-18 16:00:00,2016-03-18,42,0.7,1603
6962181067,144,2016-03-18 17:00:00,2016-03-18,31,0.516667,1376
6962181067,74,2016-03-18 18:00:00,2016-03-18,8,0.133333,166
6962181067,120,2016-03-18 19:00:00,2016-03-18,24,0.4,910
6962181067,210,2016-03-18 20:00:00,2016-03-18,73,1.216667,2511
6962181067,178,2016-03-18 21:00:00,2016-03-18,56,0.933333,1037
6962181067,197,2016-03-18 22:00:00,2016-03-18,67,1.116667,2476
6962181067,103,2016-03-18 23:00:00,2016-03-18,20,0.333333,708
6962181067,55,2016-03-19 00:00:00,2016-03-19,0,0.0,0
6962181067,54,2016-03-19 01:00:00,2016-03-19,0,0.0,0
6962181067,55,2016-03-19 02:00:00,2016-03-19,0,0.0,0
6962181067,55,2016-03-19 03:00:00,2016-03-19,0,0.0,0
6962181067,54,2016-03-19 04:00:00,2016-03-19,0,0.0,0
6962181067,54,2016-03-19 05:00:00,2016-03-19,0,0.0,0
6962181067,54,2016-03-19 06:00:00,2016-03-19,0,0.0,0
6962181067,56,2016-03-19 07:00:00,2016-03-19,1,0.016667,7
6962181067,62,2016-03-19 08:00:00,2016-03-19,5,0.083333,41
6962181067,82,2016-03-19 09:00:00,2016-03-19,15,0.25,268
6962181067,162,2016-03-19 10:00:00,2016-03-19,41,0.683333,1991
6962181067,206,2016-03-19 11:00:00,2016-03-19,68,1.133333,3185
6962181067,158,2016-03-19 12:00:00,2016-03-19,47,0.783333,1846
6962181067,76,2016-03-19 13:00:00,2016-03-19,13,0.216667,203
6962181067,135,2016-03-19 14:00:00,2016-03-19,27,0.45,1577
6962181067,151,2016-03-19 15:00:00,2016-03-19,50,0.833333,1767
6962181067,59,2016-03-19 16:00:00,2016-03-19,2,0.033333,14
6962181067,157,2016-03-19 17:00:00,2016-03-19,44,0.733333,2268
6962181067,156,2016-03-19 18:00:00,2016-03-19,52,0.866667,2206
6962181067,93,2016-03-19 19:00:00,2016-03-19,15,0.25,698
6962181067,241,2016-03-19 20:00:00,2016-03-19,91,1.516667,4277
6962181067,55,2016-03-19 21:00:00,2016-03-19,0,0.0,0
6962181067,68,2016-03-19 22:00:00,2016-03-19,7,0.116667,70
6962181067,56,2016-03-19 23:00:00,2016-03-19,1,0.016667,6
6962181067,54,2016-03-20 00:00:00,2016-03-20,0,0.0,0
6962181067,55,2016-03-20 01:00:00,2016-03-20,1,0.016667,6
6962181067,57,2016-03-20 02:00:00,2016-03-20,2,0.033333,17
6962181067,55,2016-03-20 03:00:00,2016-03-20,0,0.0,0
6962181067,54,2016-03-20 04:00:00,2016-03-20,0,0.0,0
6962181067,54,2016-03-20 05:00:00,2016-03-20,0,0.0,0
6962181067,54,2016-03-20 06:00:00,2016-03-20,0,0.0,0
6962181067,64,2016-03-20 07:00:00,2016-03-20,5,0.083333,117
6962181067,111,2016-03-20 08:00:00,2016-03-20,29,0.483333,702
6962181067,155,2016-03-20 09:00:00,2016-03-20,44,0.733333,2108
6962181067,101,2016-03-20 10:00:00,2016-03-20,15,0.25,924
6962181067,107,2016-03-20 11:00:00,2016-03-20,21,0.35,880
6962181067,157,2016-03-20 12:00:00,2016-03-20,41,0.683333,1651
6962181067,127,2016-03-20 13:00:00,2016-03-20,29,0.483333,1148
6962181067,185,2016-03-20 14:00:00,2016-03-20,63,1.05,2688
6962181067,114,2016-03-20 15:00:00,2016-03-20,24,0.4,782
6962181067,140,2016-03-20 16:00:00,2016-03-20,39,0.65,1678
6962181067,144,2016-03-20 17:00:00,2016-03-20,30,0.5,1459
6962181067,91,2016-03-20 18:00:00,2016-03-20,18,0.3,484
6962181067,98,2016-03-20 19:00:00,2016-03-20,17,0.283333,717
6962181067,192,2016-03-20 20:00:00,2016-03-20,58,0.966667,2858
6962181067,125,2016-03-20 21:00:00,2016-03-20,22,0.366667,1361
6962181067,96,2016-03-20 22:00:00,2016-03-20,22,0.366667,473
6962181067,55,2016-03-20 23:00:00,2016-03-20,0,0.0,0
6962181067,54,2016-03-21 00:00:00,2016-03-21,0,0.0,0
6962181067,54,2016-03-21 01:00:00,2016-03-21,0,0.0,0
6962181067,55,2016-03-21 02:00:00,2016-03-21,0,0.0,0
6962181067,54,2016-03-21 03:00:00,2016-03-21,0,0.0,0
6962181067,54,2016-03-21 04:00:00,2016-03-21,0,0.0,0
6962181067,55,2016-03-21 05:00:00,2016-03-21,0,0.0,0
6962181067,54,2016-03-21 06:00:00,2016-03-21,0,0.0,0
6962181067,112,2016-03-21 07:00:00,2016-03-21,24,0.4,965
6962181067,130,2016-03-21 08:00:00,2016-03-21,33,0.55,1195
6962181067,174,2016-03-21 09:00:00,2016-03-21,63,1.05,2400
6962181067,125,2016-03-21 10:00:00,2016-03-21,26,0.433333,1306
6962181067,75,2016-03-21 11:00:00,2016-03-21,10,0.166667,255
6962181067,194,2016-03-21 12:00:00,2016-03-21,65,1.083333,2890
6962181067,179,2016-03-21 13:00:00,2016-03-21,46,0.766667,1874
6962181067,165,2016-03-21 14:00:00,2016-03-21,49,0.816667,2160
6962181067,219,2016-03-21 15:00:00,2016-03-21,66,1.1,2965
6962181067,112,2016-03-21 16:00:00,2016-03-21,29,0.483333,1122
6962181067,128,2016-03-21 17:00:00,2016-03-21,32,0.533333,1262
6962181067,119,2016-03-21 18:00:00,2016-03-21,31,0.516667,1184
6962181067,101,2016-03-21 19:00:00,2016-03-21,22,0.366667,688
6962181067,58,2016-03-21 20:00:00,2016-03-21,1,0.016667,9
6962181067,56,2016-03-21 21:00:00,2016-03-21,0,0.0,0
6962181067,60,2016-03-21 22:00:00,2016-03-21,2,0.033333,12
6962181067,61,2016-03-21 23:00:00,2016-03-21,3,0.05,42
6962181067,82,2016-03-22 00:00:00,2016-03-22,16,0.266667,265
6962181067,59,2016-03-22 01:00:00,2016-03-22,3,0.05,42
6962181067,54,2016-03-22 02:00:00,2016-03-22,0,0.0,0
6962181067,54,2016-03-22 03:00:00,2016-03-22,0,0.0,0
6962181067,54,2016-03-22 04:00:00,2016-03-22,0,0.0,0
6962181067,55,2016-03-22 05:00:00,2016-03-22,0,0.0,0
6962181067,55,2016-03-22 06:00:00,2016-03-22,0,0.0,0
6962181067,57,2016-03-22 07:00:00,2016-03-22,2,0.033333,14
6962181067,56,2016-03-22 08:00:00,2016-03-22,1,0.016667,17
6962181067,76,2016-03-22 09:00:00,2016-03-22,12,0.2,226
6962181067,95,2016-03-22 10:00:00,2016-03-22,18,0.3,525
6962181067,79,2016-03-22 11:00:00,2016-03-22,13,0.216667,232
6962181067,67,2016-03-22 12:00:00,2016-03-22,6,0.1,46
6962181067,69,2016-03-22 13:00:00,2016-03-22,5,0.083333,191
6962181067,71,2016-03-22 14:00:00,2016-03-22,10,0.166667,88
6962181067,66,2016-03-22 15:00:00,2016-03-22,7,0.116667,67
6962181067,81,2016-03-22 16:00:00,2016-03-22,14,0.233333,316
6962181067,129,2016-03-22 17:00:00,2016-03-22,34,0.566667,1136
6962181067,86,2016-03-22 18:00:00,2016-03-22,17,0.283333,387
6962181067,113,2016-03-22 19:00:00,2016-03-22,33,0.55,1090
6962181067,316,2016-03-22 20:00:00,2016-03-22,152,2.533333,6130
6962181067,66,2016-03-22 21:00:00,2016-03-22,6,0.1,279
6962181067,56,2016-03-22 22:00:00,2016-03-22,0,0.0,0
6962181067,54,2016-03-22 23:00:00,2016-03-22,0,0.0,0
6962181067,54,2016-03-23 00:00:00,2016-03-23,0,0.0,0
6962181067,54,2016-03-23 01:00:00,2016-03-23,0,0.0,0
6962181067,54,2016-03-23 02:00:00,2016-03-23,0,0.0,0
6962181067,54,2016-03-23 03:00:00,2016-03-23,0,0.0,0
6962181067,54,2016-03-23 04:00:00,2016-03-23,0,0.0,0
6962181067,54,2016-03-23 05:00:00,2016-03-23,0,0.0,0
6962181067,54,2016-03-23 06:00:00,2016-03-23,0,0.0,0
6962181067,54,2016-03-23 07:00:00,2016-03-23,0,0.0,0
6962181067,54,2016-03-23 08:00:00,2016-03-23,0,0.0,0
6962181067,58,2016-03-23 09:00:00,2016-03-23,2,0.033333,32
6962181067,59,2016-03-23 10:00:00,2016-03-23,3,0.05,18
6962181067,116,2016-03-23 11:00:00,2016-03-23,31,0.516667,862
6962181067,68,2016-03-23 12:00:00,2016-03-23,7,0.116667,128
6962181067,83,2016-03-23 13:00:00,2016-03-23,14,0.233333,242
6962181067,217,2016-03-23 14:00:00,2016-03-23,87,1.45,3429
6962181067,220,2016-03-23 15:00:00,2016-03-23,83,1.383333,3202
6962181067,133,2016-03-23 16:00:00,2016-03-23,38,0.633333,975
6962181067,70,2016-03-23 17:00:00,2016-03-23,10,0.166667,110
6962181067,135,2016-03-23 18:00:00,2016-03-23,43,0.716667,912
6962181067,89,2016-03-23 19:00:00,2016-03-23,22,0.366667,333
6962181067,62,2016-03-23 20:00:00,2016-03-23,5,0.083333,75
6962181067,55,2016-03-23 21:00:00,2016-03-23,0,0.0,0
6962181067,60,2016-03-23 22:00:00,2016-03-23,3,0.05,66
6962181067,54,2016-03-23 23:00:00,2016-03-23,0,0.0,0
6962181067,54,2016-03-24 00:00:00,2016-03-24,0,0.0,0
6962181067,54,2016-03-24 01:00:00,2016-03-24,0,0.0,0
6962181067,54,2016-03-24 02:00:00,2016-03-24,0,0.0,0
6962181067,54,2016-03-24 03:00:00,2016-03-24,0,0.0,0
6962181067,57,2016-03-24 04:00:00,2016-03-24,2,0.033333,27
6962181067,54,2016-03-24 05:00:00,2016-03-24,0,0.0,0
6962181067,54,2016-03-24 06:00:00,2016-03-24,0,0.0,0
6962181067,56,2016-03-24 07:00:00,2016-03-24,1,0.016667,8
6962181067,70,2016-03-24 08:00:00,2016-03-24,8,0.133333,210
6962181067,135,2016-03-24 09:00:00,2016-03-24,39,0.65,1061
6962181067,212,2016-03-24 10:00:00,2016-03-24,77,1.283333,3202
6962181067,86,2016-03-24 11:00:00,2016-03-24,15,0.25,415
6962181067,114,2016-03-24 12:00:00,2016-03-24,29,0.483333,942
6962181067,58,2016-03-24 13:00:00,2016-03-24,2,0.033333,30
6962181067,56,2016-03-24 14:00:00,2016-03-24,0,0.0,0
6962181067,60,2016-03-24 15:00:00,2016-03-24,3,0.05,35
6962181067,68,2016-03-24 16:00:00,2016-03-24,8,0.133333,106
6962181067,265,2016-03-24 17:00:00,2016-03-24,109,1.816667,4665
6962181067,101,2016-03-24 18:00:00,2016-03-24,24,0.4,307
6962181067,67,2016-03-24 19:00:00,2016-03-24,8,0.133333,90
6962181067,75,2016-03-24 20:00:00,2016-03-24,12,0.2,228
6962181067,57,2016-03-24 21:00:00,2016-03-24,1,0.016667,0
6962181067,55,2016-03-24 22:00:00,2016-03-24,1,0.016667,6
6962181067,55,2016-03-24 23:00:00,2016-03-24,0,0.0,0
6962181067,57,2016-03-25 00:00:00,2016-03-25,2,0.033333,16
6962181067,54,2016-03-25 01:00:00,2016-03-25,0,0.0,0
6962181067,54,2016-03-25 02:00:00,2016-03-25,0,0.0,0
6962181067,54,2016-03-25 03:00:00,2016-03-25,0,0.0,0
6962181067,54,2016-03-25 04:00:00,2016-03-25,0,0.0,0
6962181067,54,2016-03-25 05:00:00,2016-03-25,0,0.0,0
6962181067,56,2016-03-25 06:00:00,2016-03-25,1,0.016667,13
6962181067,54,2016-03-25 07:00:00,2016-03-25,0,0.0,0
6962181067,55,2016-03-25 08:00:00,2016-03-25,1,0.016667,4
6962181067,89,2016-03-25 09:00:00,2016-03-25,20,0.333333,405
6962181067,137,2016-03-25 10:00:00,2016-03-25,42,0.7,1143
6962181067,216,2016-03-25 11:00:00,2016-03-25,84,1.4,3012
6962181067,117,2016-03-25 12:00:00,2016-03-25,27,0.45,956
6962181067,101,2016-03-25 13:00:00,2016-03-25,19,0.316667,835
6962181067,55,2016-03-25 14:00:00,2016-03-25,0,0.0,0
6962181067,58,2016-03-25 15:00:00,2016-03-25,1,0.016667,21
6962181067,142,2016-03-25 16:00:00,2016-03-25,50,0.833333,1704
6962181067,191,2016-03-25 17:00:00,2016-03-25,74,1.233333,2650
6962181067,143,2016-03-25 18:00:00,2016-03-25,51,0.85,1445
6962181067,68,2016-03-25 19:00:00,2016-03-25,7,0.116667,188
6962181067,59,2016-03-25 20:00:00,2016-03-25,3,0.05,61
6962181067,54,2016-03-25 21:00:00,2016-03-25,0,0.0,0
6962181067,54,2016-03-25 22:00:00,2016-03-25,0,0.0,0
6962181067,57,2016-03-25 23:00:00,2016-03-25,2,0.033333,41
6962181067,54,2016-03-26 00:00:00,2016-03-26,0,0.0,0
6962181067,54,2016-03-26 01:00:00,2016-03-26,0,0.0,0
6962181067,54,2016-03-26 02:00:00,2016-03-26,0,0.0,0
6962181067,55,2016-03-26 03:00:00,2016-03-26,1,0.016667,7
6962181067,55,2016-03-26 04:00:00,2016-03-26,1,0.016667,8
6962181067,54,2016-03-26 05:00:00,2016-03-26,0,0.0,0
6962181067,54,2016-03-26 06:00:00,2016-03-26,0,0.0,0
6962181067,54,2016-03-26 07:00:00,2016-03-26,0,0.0,0
6962181067,55,2016-03-26 08:00:00,2016-03-26,1,0.016667,8
6962181067,100,2016-03-26 09:00:00,2016-03-26,25,0.416667,601
6962181067,110,2016-03-26 10:00:00,2016-03-26,30,0.5,958
6962181067,294,2016-03-26 11:00:00,2016-03-26,117,1.95,3765
6962181067,61,2016-03-26 12:00:00,2016-03-26,4,0.066667,31
6962181067,59,2016-03-26 13:00:00,2016-03-26,2,0.033333,11
6962181067,81,2016-03-26 14:00:00,2016-03-26,14,0.233333,374
6962181067,54,2016-03-26 15:00:00,2016-03-26,0,0.0,0
6962181067,221,2016-03-26 16:00:00,2016-03-26,89,1.483333,3483
6962181067,160,2016-03-26 17:00:00,2016-03-26,61,1.016667,2205
6962181067,83,2016-03-26 18:00:00,2016-03-26,15,0.25,258
6962181067,61,2016-03-26 19:00:00,2016-03-26,3,0.05,41
6962181067,57,2016-03-26 20:00:00,2016-03-26,1,0.016667,5
6962181067,60,2016-03-26 21:00:00,2016-03-26,3,0.05,80
6962181067,54,2016-03-26 22:00:00,2016-03-26,0,0.0,0
6962181067,61,2016-03-26 23:00:00,2016-03-26,4,0.066667,50
6962181067,54,2016-03-27 00:00:00,2016-03-27,0,0.0,0
6962181067,57,2016-03-27 01:00:00,2016-03-27,2,0.033333,32
6962181067,55,2016-03-27 02:00:00,2016-03-27,1,0.016667,7
6962181067,54,2016-03-27 03:00:00,2016-03-27,0,0.0,0
6962181067,54,2016-03-27 04:00:00,2016-03-27,0,0.0,0
6962181067,54,2016-03-27 05:00:00,2016-03-27,0,0.0,0
6962181067,54,2016-03-27 06:00:00,2016-03-27,0,0.0,0
6962181067,54,2016-03-27 07:00:00,2016-03-27,0,0.0,0
6962181067,96,2016-03-27 08:00:00,2016-03-27,22,0.366667,493
6962181067,108,2016-03-27 09:00:00,2016-03-27,27,0.45,700
6962181067,81,2016-03-27 10:00:00,2016-03-27,9,0.15,230
6962181067,81,2016-03-27 11:00:00,2016-03-27,9,0.15,338
6962181067,77,2016-03-27 12:00:00,2016-03-27,11,0.183333,308
6962181067,66,2016-03-27 13:00:00,2016-03-27,7,0.116667,98
6962181067,120,2016-03-27 14:00:00,2016-03-27,35,0.583333,1282
6962181067,70,2016-03-27 15:00:00,2016-03-27,9,0.15,183
6962181067,137,2016-03-27 16:00:00,2016-03-27,44,0.733333,991
6962181067,121,2016-03-27 17:00:00,2016-03-27,40,0.666667,621
6962181067,145,2016-03-27 18:00:00,2016-03-27,38,0.633333,1157
6962181067,242,2016-03-27 19:00:00,2016-03-27,92,1.533333,3115
6962181067,80,2016-03-27 20:00:00,2016-03-27,15,0.25,543
6962181067,56,2016-03-27 21:00:00,2016-03-27,1,0.016667,6
6962181067,54,2016-03-27 22:00:00,2016-03-27,0,0.0,0
6962181067,57,2016-03-27 23:00:00,2016-03-27,2,0.033333,37
6962181067,54,2016-03-28 00:00:00,2016-03-28,0,0.0,0
6962181067,54,2016-03-28 01:00:00,2016-03-28,0,0.0,0
6962181067,57,2016-03-28 02:00:00,2016-03-28,2,0.033333,31
6962181067,55,2016-03-28 03:00:00,2016-03-28,1,0.016667,6
6962181067,55,2016-03-28 04:00:00,2016-03-28,1,0.016667,4
6962181067,54,2016-03-28 05:00:00,2016-03-28,0,0.0,0
